session_id;item_user_id;creationdate;duration;pausetime;distance;avgspeed;maxspeed;minspeed;avgbpm;maxbpm;minbpm;avgaltitude;maxaltitude;minaltitude;calories;isafitresult;user_birthdate;user_gender;user_lastlogin;user_consent;user_is_tester;mark;accuracy
178779;9902;20/09/2017 16:52;3030;0;695.765.869.140.625;8.266.525.177.908.410;2.280.466.079.711.910;0.013724938966333866;0;0;0;0;32.378.500.357.893.700;315.318.358.343.466;426;0;02/20/1981;M;10/07/2018 19:49;1;0;4;0.231313502
178780;9902;22/09/2017 15:51;4929;0;1.003.923.828.125;7.332.371.234.023.120;2.112.213.897.705.070;0.013744344003498554;0;0;0;0;3.321.136.646.672.520;31.483.716.440.860.600;614;0;02/20/1981;M;10/07/2018 19:49;1;0;4;0.038281416
178781;9902;24/09/2017 07:15;3037;0;100.614.853.515.625;11.926.686.620.225.500;22.000.720.977.783.200;0.9901847243309021;0;0;0;0;31.182.661.171.976.000;2.829.455.642.251.300;616;0;02/20/1981;M;10/07/2018 19:49;1;0;4;0.325252075
179108;10570;19/09/2017 16:30;2691;36;754.097.216.796.875;10.088.257.080.894.600;22.055.381.774.902.300;0.10286061465740204;0;0;0;0;6.933.425.982.584.990;3.539.117.768.447.920;475;0;02/24/1980;M;16/09/2017 20:58;1;0;4;0.110773793
180986;7561;27/09/2017 04:16;2718;0;80.277.294.921.875;10.632.754.294.288.000;2.167.388.153.076.170;11.624.799.966.812.100;0;0;0;0;21.518.454.750.422.800;1.786.459.860.630.610;614;0;02/01/2001;M;29/05/2018 07:20;1;0;4;0.178965034
180987;7561;29/09/2017 04:14;1887;0;602.072.021.484.375;11.486.270.680.147.000;30.656.461.715.698.200;0.20791038870811462;0;0;0;0;2.208.477.786.371.310;1.997.095.352.993.340;461;0;02/01/2001;M;29/05/2018 07:20;1;0;5;0.107649537
179338;7147;19/09/2017 05:06;3961;0;1.221.601.620.821.810;1.110.266.557.676.980;0;0;0;0;0;1.277.749.633.789.060;22.548.828.125;-300.616.455.078.125;714;0;11/10/1965;M;20/02/2018 22:02;1;0;5;0.822645012
179339;7147;21/09/2017 18:51;4819;6;128.663.603.515.625;9.622.800.350.189.200;21.499.201.096.594.300;0;142;164;0;0;0;0;844;1;11/10/1965;M;20/02/2018 22:02;1;0;5;0.550651711
179340;7147;24/09/2017 06:08;5222;0;14.327.924.319.860.000;9.877.542.618.057.470;0;0;0;0;0;19.237.266.540.527.300;4.276.603.698.730.460;429.150.390.625;808;0;11/10/1965;M;20/02/2018 22:02;1;0;3;0.752904017
179377;10357;20/09/2017 09:55;2915;0;8.008.639.230.993.970;9.890.600.765.550.010;0;0;0;0;0;1.307.723.999.023.430;1.679.625.549.316.400;1.418.080.749.511.710;583;0;05/15/1984;M;15/07/2018 19:20;1;0;3;0.371816027
179378;10357;22/09/2017 10:29;2677;0;7.500.563.701.032.600;1.008.667.513.026.420;0;0;0;0;0;2.492.401.123.046.870;1.470.283.241.271.970;1.420.435.218.811.030;547;0;05/15/1984;M;15/07/2018 19:20;1;0;3;0.577146647
179379;10357;25/09/2017 08:59;4213;0;1.118.565.018.034.270;9.558.115.511.330.130;0;0;0;0;0;1.075.723.266.601.560;1.561.453.552.246.090;1.346.308.898.925.780;815;0;05/15/1984;M;15/07/2018 19:20;1;0;5;0.490841056
179929;4142;21/09/2017 15:44;3393;64;9.229.298.828.125;979.235.949.933.687;22.666.669.845.581.000;0.7438644170761108;0;0;0;0;55;39;540;0;02/24/1973;F;16/07/2018 20:56;1;0;4;0.137196837
179930;4142;26/09/2017 16:10;1841;0;50.133.984.375;9.803.495.043.454.640;2.461.968.421.936.030;0.07394704222679138;0;0;0;0;73;40;293;0;02/24/1973;F;16/07/2018 20:56;1;0;4;0.687228746
179931;4142;30/09/2017 05:46;2468;58;6.576.771.484.375;9.593.345.763.269.850;2.449.416.160.583.490;0.06835730373859406;0;0;0;0;87;41;385;0;02/24/1973;F;16/07/2018 20:56;1;0;3;0.617944706
180112;7108;22/09/2017 10:43;3532;0;139.740.849.609.375;14.243.121.704.239.800;1.291.378.631.591.790;0.5487650036811829;0;0;0;0;70.9;-46.5;943;0;06/22/1958;M;25/12/2017 18:01;1;0;4;0.91875389
180113;7108;25/09/2017 12:14;5532;0;21.114.013.671.875;13.740.139.048.942.500;8.525.214.385.986.320;0.15280409157276154;0;0;0;0;262.1;-55.1;1425;0;06/22/1958;M;25/12/2017 18:01;1;0;4;0.04972334
180130;9544;20/09/2017 16:13;3796;0;601.683.203.125;5.706.163.148.709.160;21.308.813.095.092.700;0.012249244377017021;0;0;0;0;9.952.655.830.722.590;4.680.728.070.570.370;444;0;04/06/1976;F;28/11/2017 19:46;1;0;2;0.096678966
180131;9544;21/09/2017 16:18;3672;0;660.822.265.625;6.478.649.662.990.190;2.413.832.664.489.740;0.5202015042304993;0;0;0;0;1.118.186.671.228.230;5.183.322.723.698.950;488;0;04/06/1976;F;28/11/2017 19:46;1;0;2;0.772242603
180132;9544;22/09/2017 16:14;3916;0;661.682.568.359.375;60.828.836.723.538.000;24.310.989.379.882.800;0.47402116656303406;0;0;0;0;9.328.982.639.976.400;4.748.050.321.644.240;488;0;04/06/1976;F;28/11/2017 19:46;1;0;2;0.252447374
180135;9544;24/09/2017 12:12;6166;823;103.453.330.078.125;6.040.090.630.574.920;20.863.178.253.173.800;0.2843772768974304;0;0;0;0;11.904.222.315.070.800;5.093.117.582.282.350;763;0;04/06/1976;F;28/11/2017 19:46;1;0;2;0.670150689
180164;10570;25/09/2017 16:48;3131;0;818.798.193.359.375;9.414.479.387.076.810;20.614.595.413.208.000;0.9754762649536133;0;0;0;0;8.144.512.648.754.390;5.622.437.384.391.170;516;0;02/24/1980;M;16/09/2017 20:58;1;0;3;0.923935705
180165;8324;21/09/2017 10:59;3115;0;7.958.551.641.705.240;9.197.684.080.301.400;0;0;0;0;0;1.249.522.967.576.460;665.697.145.130.527;4.157.925.516.152.340;509;0;01/27/1977;M;11/07/2018 11:12;1;0;4;0.277058635
180638;7692;23/09/2017 15:22;2684;0;589.758.251.953.125;7.910.319.325.749.810;1.759.549.331.665.030;16.058.276.891.708.300;0;0;0;0;427.248.732.425.715;418.524.112.384.847;297;0;01/06/1981;F;20/01/2018 19:54;1;0;4;0.4362739
180639;7692;26/09/2017 14:59;2416;0;60.065.625;8.950.175.910.596.020;17.117.595.672.607.400;29.564.669.132.232.600;0;0;0;0;4.427.162.843.159.780;42.732.509.930.501.700;303;0;01/06/1981;F;20/01/2018 19:54;1;0;4;0.859462755
180640;7692;29/09/2017 15:08;3902;0;900.695.703.125;83.098.527.197.591;16.427.507.400.512.600;0.22415190935134888;0;0;0;0;43.171.061.261.089.800;4.077.546.406.135.090;454;0;01/06/1981;F;20/01/2018 19:54;1;0;4;0.451129675
182358;9831;09/02/2018 05:11;3285;0;94.725.029.296.875;10.380.825.128.424.600;3.914.796.447.753.900;0.8488311767578125;0;0;0;0;176.334.581.678.992;1.519.857.758.997.350;597;0;09/18/1980;M;03/06/2018 15:35;1;0;4;0.927403175
182359;9831;29/09/2017 16:52;3913;0;94.917.880.859.375;8.732.542.067.307.690;31.120.439.529.418.900;0.027445921674370766;0;0;0;0;20.061.566.674.041.200;17.373.230.155.259.600;598;0;09/18/1980;M;03/06/2018 15:35;1;0;4;0.755112156
182360;9831;11/02/2018 07:45;4338;121;123.622.080.078.125;10.259.093.782.417.000;3.235.640.335.083.000;0.37328678369522095;0;0;0;0;18.568.029.931.281.300;15.646.014.025.633.700;779;0;09/18/1980;M;03/06/2018 15:35;1;0;4;0.242783186
182361;9831;05/10/2017 03:58;3689;0;102.880.908.203.125;10.039.882.611.310.600;30.612.804.412.841.700;0.40048548579216003;0;0;0;0;19.430.416.289.396.200;1.674.857.512.488.110;648;0;09/18/1980;M;03/06/2018 15:35;1;0;4;0.171693612
182362;9831;06/10/2017 03:29;4472;0;107.487.333.984.375;8.652.826.528.259.160;30.897.666.931.152.300;0.05862390622496605;0;0;0;0;19.356.771.021.700.200;16.211.873.281.915.200;677;0;09/18/1980;M;03/06/2018 15:35;1;0;4;0.021695012
182363;9831;09/10/2017 18:52;4185;309;121.130.029.296.875;1.041.978.746.639.780;3.340.305.709.838.860;0.561589241027832;0;0;0;0;21.020.740.606.765.500;16.351.934.966.146.300;763;0;09/18/1980;M;03/06/2018 15:35;1;0;4;0.772177691
182002;10138;27/09/2017 16:05;5535;0;13.732.970.504.361.900;8.932.013.336.170.370;0;0;0;0;0;14.416.777.806.335.600;2.861.013.714.831.130;2.572.678.158.704.410;888;0;02/23/2018;M;13/04/2018 10:48;1;0;5;0.724813078
182003;10138;29/09/2017 16:20;2780;0;590.744.097.787.834;7.649.923.568.475.540;0;0;0;0;0;1.036.016.845.703.120;2.847.620.658.874.510;2.640.417.289.733.880;368;0;02/23/2018;M;13/04/2018 10:48;1;0;4;0.035031947
182005;10138;01/10/2017 05:34;5107;0;11.215.189.895.808.100;7.905.753.597.984.990;0;0;0;0;0;31.103.805.015.008.300;3.396.934.623.718.260;27.748.585.234.180.900;657;0;02/23/2018;M;13/04/2018 10:48;1;0;4;0.304229415
182010;10138;04/10/2017 14:36;4480;0;11.357.249.838.745.700;9.126.361.477.563.510;0;0;0;0;0;20.592.979.915.286.600;29.660.814.621.342.500;2.554.221.863.828.510;825;0;02/23/2018;M;13/04/2018 10:48;1;0;4;0.110993247
182007;10138;06/10/2017 16:10;4493;0;10.006.522.917.415.400;801.769.029.661.597;0;0;0;0;0;10.051.849.365.234.300;2.738.700.370.788.570;25.376.633.834.838.800;634;0;02/23/2018;M;13/04/2018 10:48;1;0;4;0.550907643
182012;7147;26/09/2017 08:57;5173;0;15.983.696.629.432.000;11.123.392.202.968.300;0;0;0;0;0;16.610.629.272.460.900;33.668.682.861.328.100;44.742.431.640.625;962;0;11/10/1965;M;20/02/2018 22:02;1;0;3;0.04320128
182013;7147;29/09/2017 06:53;5028;0;12.897.329.026.517.300;9.234.364.458.126.950;0;0;0;0;0;1.197.412.109.375;230.970.458.984.375;-0.8511962890625;693;0;11/10/1965;M;20/02/2018 22:02;1;0;3;0.485285939
182014;7147;30/09/2017 07:57;4904;0;16.069.408.950.182.000;11.796.466.602.906.800;0;0;0;0;0;1.199.554.443.359.370;270.098.876.953.125;3.018.798.828.125;998;0;11/10/1965;M;20/02/2018 22:02;1;0;5;0.58086921
182015;10357;26/09/2017 10:00;3802;0;1.022.343.450.065.700;9.680.264.124.767.300;0;0;0;0;0;194.722.900.390.625;1.632.252.502.441.400;1.242.806.701.660.150;704;0;05/15/1984;M;15/07/2018 19:20;1;0;4;0.319571402
182016;10357;29/09/2017 10:15;3617;0;1.015.403.765.232.240;1.010.631.339.462.560;0;0;0;0;0;23.177.734.375;2.231.273.193.359.370;1.767.718.505.859.370;740;0;05/15/1984;M;15/07/2018 19:20;1;0;5;0.415117156
182017;10357;02/10/2017 08:50;3678;0;9.181.567.889.582.860;8.986.852.746.736.890;0;0;0;0;0;13.298.828.125;1.616.206.359.863.280;1.350.229.797.363.280;650;0;05/15/1984;M;15/07/2018 19:20;1;0;4;0.137763138
182247;9444;28/09/2017 16:20;3211;0;9.555.224.223.057.200;1.071.280.199.408.460;0;0;0;0;0;51.084.228.515.625;3.035.897.216.796.870;2.014.212.646.484.370;569;0;12/16/1975;M;11/07/2018 04:18;1;0;4;0.12777428
182249;9444;01/10/2017 06:27;8356;0;2.662.193.885.396.430;1.146.948.059.768.680;0;0;0;0;0;2.089.328.002.929.680;1.971.439.323.425.290;1.553.573.722.839.350;1701;0;12/16/1975;M;11/07/2018 04:18;1;0;4;0.594496545
182254;9902;28/09/2017 16:47;3434;0;72.041.875;7.552.438.846.825.850;21.795.408.248.901.300;0.01851978898048401;0;0;0;0;3.183.853.484.241.180;3.072.498.851.905.560;441;0;02/20/1981;M;10/07/2018 19:49;1;0;4;0.104726011
182255;9902;29/09/2017 16:41;3799;38;8.775.791.015.625;8.316.095.724.203.730;25.079.540.252.685.500;0.01708212122321129;0;0;0;0;3.563.870.528.928.560;3.216.590.919.048.590;537;0;02/20/1981;M;10/07/2018 19:49;1;0;3;0.716526369
182257;9902;01/10/2017 07:16;5707;240;122.327.197.265.625;7.716.451.903.911.860;27.870.193.481.445.300;0.007612952962517738;0;0;0;0;32.435.712.219.268.200;3.015.162.000.052.750;749;0;02/20/1981;M;10/07/2018 19:49;1;0;3;0.537472131
182258;9902;02/10/2017 17:04;3023;0;762.680.712.890.625;9.082.535.780.371.320;28.992.359.161.376.900;0.04681522399187088;0;0;0;0;32.766.597.590.546.700;3.019.441.373.026.180;467;0;02/20/1981;M;10/07/2018 19:49;1;0;3;0.946922591
182583;8324;28/09/2017 04:48;2743;0;8.036.046.215.100.360;1.054.676.134.683.240;0;0;0;0;0;3.313.396.403.929.630;3.052.996.580.795.870;-3.573.796.227.063.390;542;0;01/27/1977;M;11/07/2018 11:12;1;0;4;0.029413299
182584;8324;01/10/2017 06:22;3118;0;1.000.052.432.621.150;1.154.646.811.236.740;0;0;0;0;0;1.706.482.724.401.610;2.238.300.792.143.810;-1.174.664.656.659.410;675;0;01/27/1977;M;11/07/2018 11:12;1;0;3;0.326760584
182652;2585;28/09/2017 14:55;3911;53;10.999.896.484.375;10.125.192.366.082.800;23.093.238.830.566.400;0.0105968052521348;0;0;0;0;55;29;693;0;05/02/1995;M;01/07/2017 09:53;1;0;4;0.444398744
182646;2585;29/09/2017 15:07;4476;0;8.791.830.078.125;7.071.177.006.534.850;30.942.642.211.914.000;0.00013674487126991153;0;0;0;0;52;30;554;0;05/02/1995;M;01/07/2017 09:53;1;0;3;0.936158473
182648;2585;30/09/2017 15:04;3901;0;10.683.478.515.625;9.859.144.490.194.820;27.078.365.325.927.700;0.004461738746613264;0;0;0;0;55;29;673;0;05/02/1995;M;01/07/2017 09:53;1;0;4;0.656123314
182647;2585;03/10/2017 15:06;4770;0;747.995.068.359.375;564.524.579.893.868;29.440.528.869.628.900;0.026884419843554497;0;0;0;0;56;30;471;0;05/02/1995;M;01/07/2017 09:53;1;0;5;0.104854896
182640;2585;11/03/2018 17:05;2612;0;362.362.451.171.875;4.994.275.743.563.360;41.668.792.724.609.300;0.0026840867940336466;0;0;0;0;121;108;228;0;05/02/1995;M;01/07/2017 09:53;1;0;2;0.377509865
182641;2585;06/10/2017 06:40;4036;0;113.704.921.875;1.014.216.349.727.450;26.429.624.557.495.100;0.00010549078433541581;0;0;0;0;71;29;716;0;05/02/1995;M;01/07/2017 09:53;1;0;4;0.203129421
182822;7108;27/09/2017 13:20;2499;250;86.741.240.234.375;12.495.736.888.505.400;12.294.686.889.648.400;0.22064326703548431;0;0;0;0;89.6;-77.7;586;0;06/22/1958;M;25/12/2017 18:01;1;0;4;0.381933998
182820;7108;29/09/2017 12:10;3031;0;100.101.083.984.375;11.889.274.244.267.500;11.318.257.904.052.700;0.30654376745224;0;0;0;0;109.4;-93.7;676;0;06/22/1958;M;25/12/2017 18:01;1;0;3;0.001834383
182821;7108;01/10/2017 08:05;6178;669;20.017.009.765.625;11.664.168.850.153.700;598.526.496.887.207;0.23828792572021484;0;0;0;0;123.7;-97;1351;0;06/22/1958;M;25/12/2017 18:01;1;0;5;0.897784058
182889;9544;29/09/2017 17:03;3087;0;53.720.029.296.875;6.264.726.448.615.160;1.968.803.596.496.580;0.6272859573364258;0;0;0;0;8.409.063.723.318.750;48.951.863.076.848.500;396;0;04/06/1976;F;28/11/2017 19:46;1;0;3;0.693349844
182893;9544;30/09/2017 07:37;3226;0;501.042.822.265.625;5.591.302.418.339.270;1.566.929.817.199.700;0.32617974281311035;0;0;0;0;11.456.793.665.184.700;5.772.213.770.600.200;370;0;04/06/1976;F;28/11/2017 19:46;1;0;3;0.727248975
182895;10570;28/09/2017 17:02;2868;0;80.811.884.765.625;1.014.375.122.581.060;17.436.491.012.573.200;20.059.094.429.016.100;0;0;0;0;7.565.210.948.654.370;45.750.972.164.532.200;509;0;02/24/1980;M;16/09/2017 20:58;1;0;4;0.758355415
182896;10570;02/10/2017 16:46;2850;0;80.588.525.390.625;10.179.603.207.236.800;18.860.780.715.942.300;0.6437171697616577;0;0;0;0;845.779.856.791.389;5.009.822.318.027.490;508;0;02/24/1980;M;16/09/2017 20:58;1;0;4;0.079306056
183994;10138;08/10/2017 05:05;5147;0;14.302.737.201.267.800;1.000.385.737.799.960;0;0;0;0;0;20.608.898.676.060.700;29.383.353.114.771.500;25.261.573.379.559.300;1065;0;02/23/2018;M;13/04/2018 10:48;1;0;4;0.631972247
184542;10207;05/10/2017 09:49;3498;0;489.423.583.984.375;5.036.949.406.357.200;15.346.502.304.077.100;0.00003402267975616269;0;0;0;0;286;264;286;0;NULL;NULL;13/05/2018 08:50;1;0;5;0.159882331
184543;10207;06/10/2017 14:27;3604;0;534.888.720.703.125;534.295.059.525.874;14.134.393.692.016.600;0.0017125046579167247;0;0;0;0;286;263;313;0;NULL;NULL;13/05/2018 08:50;1;0;4;0.50182976
184544;10207;08/10/2017 17:30;3717;0;5.458.009.765.625;5.286.208.005.447.940;17.839.706.420.898.400;0.009995358996093273;0;0;0;0;252;228;319;0;NULL;NULL;13/05/2018 08:50;1;0;5;0.323236058
184545;10207;12/10/2017 02:23;3679;63;574.616.943.359.375;5.622.780.636.297.220;12.160.381.317.138.600;0.1374552994966507;0;0;0;0;254;235;336;0;NULL;NULL;13/05/2018 08:50;1;0;3;0.428908423
184546;10207;14/10/2017 03:14;3720;0;558.071.142.578.125;54.006.884.765.625;1.323.863.697.052.000;0.20489954948425293;0;0;0;0;253;231;326;0;NULL;NULL;13/05/2018 08:50;1;0;4;0.243883516
184547;10207;16/10/2017 02:13;3514;0;52.721.572.265.625;5.401.185.547.986.620;11.165.875.434.875.400;0.008579029701650143;0;0;0;0;248;228;308;0;NULL;NULL;13/05/2018 08:50;1;0;4;0.586973053
184548;10207;19/10/2017 03:04;3458;0;51.553.662.109.375;53.670.671.947.296.100;19.193.517.684.936.500;0.09763095527887344;0;0;0;0;250;234;302;0;NULL;NULL;13/05/2018 08:50;1;0;4;0.632382976
184549;10207;21/10/2017 03:18;3441;342;50.951.123.046.875;5.330.544.695.401.040;12.110.665.321.350.000;0.103252112865448;0;0;0;0;255;234;298;0;NULL;NULL;13/05/2018 08:50;1;0;4;0.395081576
184550;10207;27/10/2017 03:09;22;0;19.949.506.759.643.500;3.264.464.742.487.120;7.030.045.509.338.370;0.42505088448524475;0;0;0;0;244;241;1;0;NULL;NULL;13/05/2018 08:50;1;0;1;0.30349623
184551;10207;27/10/2017 03:11;3585;0;552.284.912.109.375;5.545.957.276.412.130;11.341.286.659.240.700;0.7277579307556152;0;0;0;0;251;234;323;0;NULL;NULL;13/05/2018 08:50;1;0;4;0.29769857
184552;10207;29/10/2017 16:21;3302;0;539.618.115.234.375;5.883.177.513.154.900;3.161.185.073.852.530;0.08625461161136627;0;0;0;0;249;230;316;0;NULL;NULL;13/05/2018 08:50;1;0;4;0.38407169
184553;10207;31/10/2017 03:19;3317;0;4.907.810.546.875;5.326.535.414.154.350;125.074.462.890.625;0.0009019849821925163;0;0;0;0;248;233;287;0;NULL;NULL;13/05/2018 08:50;1;0;4;0.260788923
184717;9544;03/10/2017 16:44;3909;0;6.052.232.421.875;557.381.343.534.152;1.617.780.113.220.210;0.01426054909825325;0;0;0;0;11.642.124.717.112.300;5.919.959.248.801.750;447;0;04/06/1976;F;28/11/2017 19:46;1;0;2;0.875211056
184719;9544;04/10/2017 17:00;3312;0;55.063.203.125;5.985.130.774.456.520;1.653.034.210.205.070;0.1549585908651352;0;0;0;0;8.619.426.552.354.740;47.775.133.967.424.500;406;0;04/06/1976;F;28/11/2017 19:46;1;0;2;0.945916974
184720;9544;05/10/2017 16:06;3904;1087;63.267.861.328.125;5.834.126.556.896.770;18.487.001.419.067.300;0.01415712758898735;0;0;0;0;912.676.014.864.049;44.909.252.008.509.800;467;0;04/06/1976;F;28/11/2017 19:46;1;0;2;0.059007318
184721;9544;11/10/2017 16:16;3389;0;561.388.037.109.375;5.963.401.987.588.520;15.564.391.136.169.400;0.026151109486818314;0;0;0;0;9.871.637.859.350.170;549.023.055.066.115;414;0;04/06/1976;F;28/11/2017 19:46;1;0;2;0.485022229
184722;9544;07/10/2017 16:07;3653;0;558.065.625;5.499.688.612.099.640;2.028.586.769.104.000;0.14871978759765625;0;0;0;0;9.818.141.305.455.060;541.834.027.480.762;412;0;04/06/1976;F;28/11/2017 19:46;1;0;2;0.13930567
184723;7108;03/10/2017 12:29;3260;29;10.776.634.765.625;11.900.578.268.788.300;4.942.570.877.075.190;0.04969067499041557;0;0;0;0;74.5;-48;727;0;06/22/1958;M;25/12/2017 18:01;1;0;3;0.071788972
184724;7108;05/10/2017 10:40;3114;247;100.113.212.890.625;11.573.781.837.066.400;359.988.899.230.957;0.3211023509502411;0;0;0;0;89.5;5.6;676;0;06/22/1958;M;25/12/2017 18:01;1;0;3;0.500093345
184725;7108;07/10/2017 15:16;4932;0;160.153.525.390.625;11.690.038.349.680.600;32.480.690.002.441.400;0.22503545880317688;0;0;0;0;57.1;-9.8;1081;0;06/22/1958;M;25/12/2017 18:01;1;0;5;0.935848784
184726;8324;03/10/2017 05:10;2563;0;7.877.109.722.117.280;1.106.421.966.430.830;0;0;0;0;0;7.075.255.170.951.500;9.963.511.011.694.280;-4.186.999.330.208.710;532;0;01/27/1977;M;11/07/2018 11:12;1;0;3;0.070948987
184727;8324;05/10/2017 11:19;551;0;1.709.676.970.243.870;11.170.303.253.861.900;0;0;0;0;0;27.971.054.074.251.300;661.421.609.036.799;10.200.052.755.177.200;115;0;01/27/1977;M;11/07/2018 11:12;1;0;1;0.695191404
184728;8324;08/10/2017 06:17;11948;0;30.995.660.649.553.500;933.916.792.253.037;0;0;0;0;0;31.317.598.909.538.700;5.515.814.499.215.100;-7.477.052.826.926.460;2092;0;01/27/1977;M;11/07/2018 11:12;1;0;5;0.806159946
184729;7692;03/10/2017 16:09;2673;0;595.630.224.609.375;802.195.588.699.495;21.100.833.892.822.200;14.742.012.023.925.700;0;0;0;0;4.256.554.231.519.760;4.116.233.589.821.080;300;0;01/06/1981;F;20/01/2018 19:54;1;0;5;0.294810041
184730;7692;07/10/2017 08:47;2735;0;618.458.984.375;8.140.593.578.610.600;19.110.788.345.336.900;0.11560126394033432;0;0;0;0;43.885.563.429.021.400;40.669.425.912.674.600;312;0;01/06/1981;F;20/01/2018 19:54;1;0;3;0.522995507
184731;7692;12/10/2017 14:47;4274;0;61.745.771.484.375;52.008.604.900.269.000;16.246.604.919.433.500;0.011751710437238216;0;0;0;0;4.258.903.489.975.970;41.690.225.433.581.900;311;0;01/06/1981;F;20/01/2018 19:54;1;0;2;0.495903176
185052;9902;05/10/2017 16:59;3246;207;7.208.921.875;7.995.107.439.926.060;2.142.792.510.986.320;0.05248427018523216;0;0;0;0;3.560.655.959.639.940;31.626.761.186.584.600;441;0;02/20/1981;M;10/07/2018 19:49;1;0;3;0.574965644
185054;9902;07/10/2017 08:56;3665;60;817.288.623.046.875;8.027.937.361.442.700;243.637.638.092.041;0.04934848099946976;0;0;0;0;34.249.061.590.416.300;3.194.174.702.621.100;500;0;02/20/1981;M;10/07/2018 19:49;1;0;3;0.875671152
185057;9902;08/10/2017 15:55;2725;0;608.835.595.703.125;8.043.332.640.481.650;218.703.670.501.709;0.03733953461050987;0;0;0;0;3.216.942.924.476.710;3.124.175.455.052.180;373;0;02/20/1981;M;10/07/2018 19:49;1;0;5;0.982987583
185141;10570;05/10/2017 10:11;3611;0;846.862.109.375;8.442.823.577.263.910;21.998.001.098.632.800;0.01147698424756527;0;0;0;0;6.915.132.770.445.510;41.370.634.019.223.600;534;0;02/24/1980;M;16/09/2017 20:58;1;0;3;0.405645802
185142;10570;11/10/2017 16:52;3284;0;92.218.642.578.125;10.109.230.002.474.100;20.353.124.618.530.200;0.07929498702287674;0;0;0;0;5.978.245.290.853.290;47.989.993.626.948.500;581;0;02/24/1980;M;16/09/2017 20:58;1;0;5;0.447702354
185213;1671;06/12/2017 19:17;1858;0;52.198.779.296.875;10.113.864.664.625.900;5.547.754.669.189.450;0.1144360825419426;0;0;0;0;7.000.459.472.414.790;4.927.993.934.723.720;352;0;10/29/1969;M;06/09/2017 18:11;1;0;3;0.181115
185214;1671;11/10/2017 17:39;2652;0;70.428.203.125;9.560.389.564.479.630;36.490.013.122.558.500;0.46281591057777405;0;0;0;0;7.793.456.499.371.440;4.779.122.118.017.270;475;0;10/29/1969;M;06/09/2017 18:11;1;0;4;0.715703593
185217;1671;15/10/2017 07:36;2418;0;656.313.671.875;9.771.419.432.382.130;36.161.376.953.125;16.020.585.298.538.200;0;0;0;0;9.143.182.213.070.820;51.806.110.399.794.300;443;0;10/29/1969;M;06/09/2017 18:11;1;0;4;0.421543993
185218;1671;18/10/2017 18:54;3713;0;100.732.138.671.875;9.766.649.588.439.260;3.962.334.060.668.940;0.6401216387748718;0;0;0;0;8.455.168.691.154.220;51.276.518.088.005.100;680;0;10/29/1969;M;06/09/2017 18:11;1;0;4;0.433217588
185221;1671;21/10/2017 08:05;3306;0;81.570.595.703.125;8.882.460.512.137.020;34.856.605.529.785.100;0.2693122327327728;0;0;0;0;7.992.336.870.428.440;42.836.486.793.873.400;551;0;10/29/1969;M;06/09/2017 18:11;1;0;3;0.593259469
185222;1671;26/10/2017 18:34;4399;0;12.039.412.109.375;9.852.667.332.064.100;56.713.905.334.472.600;0.8283926248550415;0;0;0;0;8.295.154.737.558.510;7.506.249.201.962.070;813;0;10/29/1969;M;06/09/2017 18:11;1;0;4;0.543660638
185225;1671;30/10/2017 18:42;2386;0;636.442.919.921.875;9.602.659.311.478.410;40.297.515.869.140.600;0.04303396865725517;0;0;0;0;6.885.852.675.700.710;3.973.772.479.369.380;430;0;10/29/1969;M;06/09/2017 18:11;1;0;4;0.678304429
185226;1671;01/11/2017 18:00;2423;0;649.030.419.921.875;9.643.043.795.785.180;4.169.550.704.956.050;0.08133434504270554;0;0;0;0;8.622.533.483.004.200;44.975.201.271.411.800;438;0;10/29/1969;M;06/09/2017 18:11;1;0;3;0.935815491
185311;7147;03/10/2017 18:44;5319;0;144.687.998.046.875;9.791.999.962.180.850;10.331.639.796.495.400;0;139;163;0;0;0;0;924;1;11/10/1965;M;20/02/2018 22:02;1;0;3;0.37437552
185312;7147;05/10/2017 04:08;3996;0;130.426.180.430.164;11.750.106.345.059.800;0;0;0;0;0;9.415.802.001.953.120;1.914.508.056.640.620;0.3134765625;810;0;11/10/1965;M;20/02/2018 22:02;1;0;4;0.765363982
185313;7147;08/10/2017 08:11;6852;93;17.177.509.765.625;9.147.599.246.352.910;32.058.000.192.046.100;0;145;177;0;0;0;0;1247;1;11/10/1965;M;20/02/2018 22:02;1;0;3;0.969234087
185637;10357;06/10/2017 07:54;4531;0;9.731.332.946.944.870;7.731.802.826.970.100;0;0;0;0;0;117.001.953.125;16.535.623.168.945.300;14.195.584.106.445.300;681;0;05/15/1984;M;15/07/2018 19:20;1;0;4;0.678503973
185778;9831;12/10/2017 03:39;3577;0;10.132.515.625;10.197.667.388.873.300;3.148.915.672.302.240;0.05525139719247818;0;0;0;0;21.040.860.861.528.800;16.012.092.675.048.700;638;0;09/18/1980;M;03/06/2018 15:35;1;0;4;0.677819825
185779;9831;13/10/2017 03:55;3999;0;99.062.822.265.625;8.917.883.474.774.940;4.280.703.353.881.830;0.07443767786026001;0;0;0;0;18.258.038.262.741.500;15.718.955.201.272.700;624;0;09/18/1980;M;03/06/2018 15:35;1;0;4;0.022900277
