hr_item_id,w_item_id,w_activity_result_id,rate,time,deleted
106146,29203,169797,146,1461258636615,0
106147,29203,169797,147,1461258637608,0
106148,29203,169797,147,1461258638605,0
106149,29203,169797,147,1461258639602,0
106150,29203,169797,147,1461258640600,0
106151,29203,169797,147,1461258642594,0
106152,29203,169797,146,1461258643594,0
106153,29203,169797,146,1461258644591,0
106154,29203,169797,146,1461258645589,0
106155,29203,169797,145,1461258647580,0
106156,29203,169797,145,1461258647584,0
106157,29203,169797,145,1461258648578,0
106158,29203,169797,144,1461258650582,0
106159,29203,169797,144,1461258652569,0
106160,29203,169797,144,1461258653565,0
106161,29203,169797,144,1461258654564,0
106162,29203,169797,144,1461258657557,0
106163,29203,169797,144,1461258658553,0
106164,29203,169797,144,1461258661547,0
106165,29203,169797,144,1461258663541,0
106166,29203,169797,145,1461258664538,0
106167,29203,169797,145,1461258665542,0
106168,29203,169797,145,1461258666533,0
106169,29203,169797,145,1461258667531,0
106170,29203,169797,145,1461258668528,0
106171,29203,169797,145,1461258669526,0
106172,29203,169797,144,1461258671521,0
106173,29203,169797,144,1461258672520,0
106174,29203,169798,144,1461258673516,0
106175,29203,169798,143,1461258674513,0
106176,29203,169798,143,1461258675511,0
106177,29203,169798,143,1461258676508,0
106178,29203,169798,143,1461258677505,0
106179,29203,169798,143,1461258679501,0
106180,29203,169798,143,1461258680498,0
106181,29203,169798,143,1461258682493,0
106182,29203,169798,143,1461258683490,0
106183,29203,169798,143,1461258684488,0
106184,29203,169798,143,1461258685485,0
106185,29203,169798,143,1461258686483,0
106186,29203,169798,143,1461258687481,0
106187,29203,169798,143,1461258688478,0
106188,29203,169798,143,1461258689476,0
106189,29203,169798,143,1461258690475,0
106190,29203,169798,142,1461258691472,0
106191,29203,169798,141,1461258692468,0
106192,29203,169798,140,1461258693466,0
106193,29203,169798,139,1461258694469,0
106194,29203,169798,137,1461258695462,0
106195,29203,169798,135,1461258696462,0
106196,29203,169798,131,1461258699456,0
106197,29203,169798,130,1461258699474,0
106198,29203,169798,128,1461258700449,0
106199,29203,169798,126,1461258701445,0
106200,29203,169798,125,1461258702444,0
106201,29203,169798,124,1461258704440,0
106202,29203,169798,124,1461258705437,0
106203,29203,169798,124,1461258706434,0
106204,29203,169798,125,1461258707434,0
106205,29203,169798,125,1461258708432,0
106206,29203,169798,126,1461258712432,0
106207,29203,169798,126,1461258713417,0
106208,29203,169798,126,1461258714418,0
106209,29203,169798,125,1461258716422,0
106210,29203,169798,125,1461258717406,0
106211,29203,169798,124,1461258718414,0
106212,29203,169798,124,1461258719401,0
106213,29203,169798,123,1461258720401,0
106214,29203,169798,121,1461258722398,0
106215,29203,169798,119,1461258724394,0
106216,29203,169798,118,1461258725388,0
106217,29203,169798,118,1461258726385,0
106218,29203,169798,118,1461258727383,0
106219,29203,169798,117,1461258728380,0
106220,29203,169798,117,1461258729377,0
106221,29203,169798,117,1461258730375,0
106222,29203,169798,116,1461258731374,0
106223,29203,169798,116,1461258732372,0
106224,29203,169798,116,1461258735362,0
106225,29203,169798,115,1461258738361,0
106226,29203,169798,116,1461258739355,0
106227,29203,169798,116,1461258739368,0
106228,29203,169798,116,1461258740352,0
106229,29203,169798,116,1461258741348,0
106230,29203,169798,116,1461258742345,0
106231,29203,169798,116,1461258743342,0
106232,29203,169798,116,1461258744340,0
106233,29203,169798,116,1461258747332,0
106234,29203,169798,116,1461258748332,0
106235,29203,169798,116,1461258749327,0
106236,29203,169798,116,1461258750325,0
106237,29203,169798,116,1461258751322,0
106238,29203,169798,115,1461258752321,0
106239,29203,169798,115,1461258753319,0
106240,29203,169798,115,1461258754315,0
106241,29203,169798,116,1461258755313,0
106242,29203,169798,116,1461258756312,0
106243,29203,169798,116,1461258757307,0
106244,29203,169798,116,1461258759302,0
106245,29203,169798,116,1461258762299,0
106246,29203,169798,115,1461258763294,0
106247,29203,169798,115,1461258765288,0
106248,29203,169798,115,1461258766285,0
106249,29203,169798,115,1461258767282,0
106250,29203,169798,115,1461258768280,0
106251,29203,169798,115,1461258769279,0
106252,29203,169798,115,1461258770275,0
106253,29203,169798,114,1461258771275,0
106254,29203,169798,114,1461258773273,0
106255,29203,169798,113,1461258775268,0
106256,29203,169798,112,1461258776258,0
106257,29203,169798,112,1461258777267,0
106258,29203,169798,112,1461258778255,0
106259,29203,169798,112,1461258779267,0
106260,29203,169798,112,1461258780262,0
106261,29203,169798,111,1461258781248,0
106262,29203,169798,111,1461258782245,0
106263,29203,169798,111,1461258784240,0
106264,29203,169798,111,1461258785238,0
106265,29203,169798,111,1461258787236,0
106266,29203,169798,110,1461258788232,0
106267,29203,169798,110,1461258789227,0
106268,29203,169798,110,1461258790225,0
106269,29203,169798,109,1461258791222,0
106270,29203,169798,109,1461258792220,0
106271,29203,169798,109,1461258793218,0
106272,29203,169799,108,1461258794214,0
106273,29203,169799,108,1461258795212,0
106274,29203,169799,108,1461258797206,0
106275,29203,169799,108,1461258799201,0
106276,29203,169799,109,1461258799206,0
106277,29203,169799,109,1461258800198,0
106278,29203,169799,110,1461258801198,0
106279,29203,169799,111,1461258802193,0
106280,29203,169799,114,1461258804194,0
106281,29203,169799,115,1461258805188,0
106282,29203,169799,117,1461258806185,0
106283,29203,169799,118,1461258807182,0
106284,29203,169799,119,1461258808180,0
106285,29203,169799,120,1461258809177,0
106286,29203,169799,121,1461258810175,0
106287,29203,169799,123,1461258812178,0
106288,29203,169799,124,1461258813168,0
106289,29203,169799,124,1461258815161,0
106290,29203,169799,125,1461258816160,0
106291,29203,169799,125,1461258817157,0
106292,29203,169799,126,1461258818157,0
106293,29203,169799,126,1461258819155,0
106294,29203,169799,126,1461258820152,0
106295,29203,169799,126,1461258821148,0
106296,29203,169799,127,1461258822145,0
106297,29203,169799,127,1461258823142,0
106298,29203,169799,127,1461258824140,0
106299,29203,169799,128,1461258825138,0
106300,29203,169799,129,1461258828137,0
106301,29203,169799,130,1461258830134,0
106302,29203,169799,130,1461258831122,0
106303,29203,169799,130,1461258832122,0
106304,29203,169799,130,1461258833118,0
106305,29203,169799,131,1461258835114,0
106306,29203,169799,131,1461258836112,0
106307,29203,169799,131,1461258837106,0
106308,29203,169799,131,1461258838104,0
106309,29203,169799,131,1461258839102,0
106310,29203,169799,131,1461258841098,0
106311,29203,169799,132,1461258842095,0
106312,29203,169799,132,1461258843093,0
106313,29203,169799,132,1461258844088,0
106314,29203,169799,132,1461258845086,0
106315,29203,169799,132,1461258846085,0
106316,29203,169799,132,1461258847081,0
106317,29203,169799,132,1461258849085,0
106318,29203,169799,132,1461258850075,0
106319,29203,169799,133,1461258851073,0
106320,29203,169799,133,1461258852069,0
106321,29203,169799,133,1461258853067,0
106322,29203,169799,133,1461258854068,0
106323,29203,169799,134,1461258855062,0
106324,29203,169799,135,1461258857064,0
106325,29203,169799,135,1461258858057,0
106326,29203,169799,136,1461258859055,0
106327,29203,169799,136,1461258862048,0
106328,29203,169799,137,1461258863042,0
106329,29203,169799,137,1461258864040,0
106330,29203,169799,137,1461258865037,0
106331,29203,169799,137,1461258866039,0
106332,29203,169799,136,1461258867031,0
106333,29203,169799,136,1461258868030,0
106334,29203,169799,136,1461258869027,0
106335,29203,169799,136,1461258871025,0
106336,29203,169799,136,1461258872020,0
106337,29203,169799,137,1461258873018,0
106338,29203,169799,137,1461258874014,0
106339,29203,169799,137,1461258876010,0
106340,29203,169799,137,1461258879008,0
106341,29203,169799,137,1461258881000,0
106342,29203,169799,137,1461258882006,0
106343,29203,169799,137,1461258882994,0
106344,29203,169799,137,1461258883989,0
106345,29203,169799,137,1461258884987,0
106346,29203,169799,137,1461258886988,0
106347,29203,169799,137,1461258888979,0
106348,29203,169799,137,1461258890975,0
106349,29203,169799,138,1461258890988,0
106350,29203,169799,138,1461258891970,0
106351,29203,169799,139,1461258892967,0
106352,29203,169799,139,1461258893965,0
106353,29203,169799,139,1461258894962,0
106354,29203,169799,140,1461258895960,0
106355,29203,169799,140,1461258896957,0
106356,29203,169799,140,1461258897958,0
106357,29203,169799,141,1461258899948,0
106358,29203,169799,141,1461258900946,0
106359,29203,169799,141,1461258901944,0
106360,29203,169799,140,1461258902942,0
106361,29203,169799,141,1461258903938,0
106362,29203,169799,141,1461258904939,0
106363,29203,169799,141,1461258905934,0
106364,29203,169799,142,1461258907935,0
106365,29203,169799,142,1461258908927,0
106366,29203,169799,142,1461258909924,0
106367,29203,169799,143,1461258910923,0
106368,29203,169799,143,1461258911920,0
106369,29203,169799,143,1461258912917,0
106370,29203,169799,143,1461258913915,0
106371,29203,169799,143,1461258915921,0
106372,29203,169799,144,1461258916909,0
106373,29203,169799,143,1461258917905,0
106374,29203,169799,143,1461258918902,0
106375,29203,169799,143,1461258919900,0
106376,29203,169799,143,1461258920895,0
106377,29203,169799,144,1461258922898,0
106378,29203,169799,144,1461258923890,0
106379,29203,169799,144,1461258925905,0
106380,29203,169799,144,1461258928882,0
106381,29203,169799,144,1461258929878,0
106382,29203,169799,142,1461258931889,0
106383,29203,169799,142,1461258932867,0
106384,29203,169799,142,1461258933863,0
106385,29203,169799,142,1461258934862,0
106386,29203,169799,141,1461258935860,0
106387,29203,169799,141,1461258936859,0
106388,29203,169799,141,1461258937857,0
106389,29203,169799,141,1461258938854,0
106390,29203,169799,141,1461258939850,0
106391,29203,169799,142,1461258940846,0
106392,29203,169799,142,1461258942855,0
106393,29203,169799,142,1461258943840,0
106394,29203,169799,143,1461258945851,0
106395,29203,169799,143,1461258946835,0
106396,29203,169799,144,1461258947830,0
106397,29203,169799,144,1461258948827,0
106398,29203,169799,144,1461258949828,0
106399,29203,169799,145,1461258950823,0
106400,29203,169799,145,1461258951819,0
106401,29203,169799,145,1461258952818,0
106402,29203,169799,146,1461258953818,0
106403,29203,169799,147,1461258955815,0
106404,29203,169799,147,1461258956807,0
106405,29203,169799,147,1461258957805,0
106406,29203,169799,147,1461258958802,0
106407,29203,169799,148,1461258959801,0
106408,29203,169799,148,1461258960797,0
106409,29203,169799,148,1461258961797,0
106410,29203,169799,148,1461258962795,0
106411,29203,169799,149,1461258963797,0
106412,29203,169799,149,1461258964789,0
106413,29203,169799,149,1461258965785,0
106414,29203,169799,149,1461258966782,0
106415,29203,169799,149,1461258968783,0
106416,29203,169799,149,1461258969777,0
106417,29203,169799,149,1461258970774,0
106418,29203,169799,149,1461258971771,0
106419,29203,169799,149,1461258972767,0
106420,29203,169799,149,1461258974766,0
106421,29203,169799,148,1461258975760,0
106422,29203,169799,148,1461258977760,0
106423,29203,169799,147,1461258979753,0
106424,29203,169799,147,1461258980747,0
106425,29203,169799,147,1461258981745,0
106426,29203,169799,147,1461258982742,0
106427,29203,169799,147,1461258984738,0
106428,29203,169799,147,1461258985733,0
106429,29203,169799,147,1461258987732,0
106430,29203,169799,147,1461258988727,0
106431,29203,169799,147,1461258990728,0
106432,29203,169799,147,1461258993720,0
106433,29203,169799,147,1461258995711,0
106434,29203,169799,147,1461258996711,0
106435,29203,169799,147,1461258997704,0
106436,29203,169799,147,1461258998702,0
106437,29203,169799,147,1461258999699,0
106438,29203,169799,147,1461259000697,0
106439,29203,169799,147,1461259001693,0
106440,29203,169799,147,1461259003697,0
106441,29203,169799,146,1461259004686,0
106442,29203,169799,146,1461259005683,0
106443,29203,169799,145,1461259006682,0
106444,29203,169799,145,1461259007683,0
106445,29203,169799,145,1461259008687,0
106446,29203,169799,144,1461259010670,0
106447,29203,169799,143,1461259011675,0
106448,29203,169799,143,1461259012667,0
106449,29203,169799,143,1461259013665,0
106450,29203,169799,143,1461259014662,0
106451,29203,169799,143,1461259015659,0
106452,29203,169799,143,1461259017659,0
106453,29203,169799,144,1461259019652,0
106454,29203,169799,144,1461259020647,0
106455,29203,169799,144,1461259021645,0
106456,29203,169799,144,1461259022642,0
106457,29203,169799,144,1461259023640,0
106458,29203,169799,144,1461259024636,0
106459,29203,169799,144,1461259025637,0
106460,29203,169799,145,1461259026632,0
106461,29203,169799,145,1461259027630,0
106462,29203,169799,144,1461259028627,0
106463,29203,169799,144,1461259029625,0
106464,29203,169799,144,1461259030622,0
106465,29203,169799,144,1461259031619,0
106466,29203,169799,143,1461259032619,0
106467,29203,169799,143,1461259033614,0
106468,29203,169799,143,1461259034612,0
106469,29203,169799,143,1461259036610,0
106470,29203,169799,144,1461259037605,0
106471,29203,169799,144,1461259039602,0
106472,29203,169799,144,1461259041597,0
106473,29203,169799,145,1461259041605,0
106474,29203,169799,145,1461259042592,0
106475,29203,169799,145,1461259043589,0
106476,29203,169799,145,1461259044586,0
106477,29203,169799,146,1461259045584,0
106478,29203,169799,146,1461259046581,0
106479,29203,169799,146,1461259047579,0
106480,29203,169799,146,1461259048579,0
106481,29203,169799,147,1461259049573,0
106482,29203,169799,147,1461259050572,0
106483,29203,169799,147,1461259051570,0
106484,29203,169799,147,1461259052566,0
106485,29203,169799,147,1461259056558,0
106486,29203,169799,147,1461259057554,0
106487,29203,169799,147,1461259058550,0
106488,29203,169799,147,1461259059548,0
106489,29203,169799,147,1461259060545,0
106490,29203,169799,147,1461259062541,0
106491,29203,169799,147,1461259063538,0
106492,29203,169799,147,1461259065533,0
106493,29203,169799,147,1461259066530,0
106494,29203,169799,146,1461259067528,0
106495,29203,169799,146,1461259070520,0
106496,29203,169799,146,1461259070523,0
106497,29203,169799,146,1461259071518,0
106498,29203,169799,145,1461259073514,0
106499,29203,169799,145,1461259074511,0
106500,29203,169799,144,1461259075508,0
106501,29203,169799,144,1461259076507,0
106502,29203,169799,144,1461259077503,0
106503,29203,169799,144,1461259078500,0
106504,29203,169799,144,1461259079499,0
106505,29203,169799,144,1461259080496,0
106506,29203,169799,144,1461259081493,0
106507,29203,169799,143,1461259082490,0
106508,29203,169799,143,1461259083488,0
106509,29203,169799,143,1461259084485,0
106510,29203,169799,143,1461259085488,0
106511,29203,169799,143,1461259086480,0
106512,29203,169799,143,1461259088480,0
106513,29203,169799,143,1461259089473,0
106514,29203,169799,143,1461259091469,0
106515,29203,169799,143,1461259093464,0
106516,29203,169799,143,1461259094461,0
106517,29203,169799,143,1461259096458,0
106518,29203,169799,143,1461259096462,0
106519,29203,169799,142,1461259097454,0
106520,29203,169799,142,1461259098452,0
106521,29203,169799,142,1461259099451,0
106522,29203,169799,142,1461259101450,0
106523,29203,169799,142,1461259102442,0
106524,29203,169799,142,1461259104439,0
106525,29203,169799,142,1461259105435,0
106526,29203,169799,142,1461259106431,0
106527,29203,169799,142,1461259107429,0
106528,29203,169799,142,1461259109442,0
106529,29203,169799,142,1461259110423,0
106530,29203,169799,142,1461259111420,0
106531,29203,169799,141,1461259112419,0
106532,29203,169799,141,1461259113414,0
106533,29203,169799,141,1461259115426,0
106534,29203,169799,140,1461259115450,0
106535,29203,169799,140,1461259116405,0
106536,29203,169799,140,1461259117404,0
106537,29203,169799,140,1461259118414,0
106538,29203,169799,140,1461259119409,0
106539,29203,169799,140,1461259120401,0
106540,29203,169799,140,1461259121395,0
106541,29203,169799,140,1461259122392,0
106542,29203,169799,140,1461259123389,0
106543,29203,169799,140,1461259124388,0
106544,29203,169799,139,1461259125385,0
106545,29203,169799,139,1461259126380,0
106546,29203,169799,138,1461259127381,0
106547,29203,169799,138,1461259128380,0
106548,29203,169799,136,1461259129375,0
106549,29203,169799,135,1461259130372,0
106550,29203,169799,134,1461259131369,0
106551,29203,169799,133,1461259132368,0
106552,29203,169799,132,1461259133364,0
106553,29203,169799,131,1461259134362,0
106554,29203,169799,130,1461259135361,0
106555,29203,169799,130,1461259136360,0
106556,29203,169799,130,1461259137354,0
106557,29203,169799,130,1461259138353,0
106558,29203,169799,130,1461259139350,0
106559,29203,169799,131,1461259140347,0
106560,29203,169799,131,1461259141345,0
106561,29203,169799,132,1461259142342,0
106562,29203,169799,133,1461259143341,0
106563,29203,169799,134,1461259145341,0
106564,29203,169799,134,1461259147331,0
106565,29203,169799,134,1461259149328,0
106566,29203,169799,135,1461259150322,0
106567,29203,169799,135,1461259154321,0
106568,29203,169799,135,1461259155309,0
106569,29203,169799,135,1461259156307,0
106570,29203,169799,135,1461259157304,0
106571,29203,169799,136,1461259158302,0
106572,29203,169799,136,1461259159301,0
106573,29203,169799,136,1461259160300,0
106574,29203,169799,136,1461259162290,0
106575,29203,169799,137,1461259164287,0
106576,29203,169799,137,1461259165284,0
106577,29203,169799,137,1461259166281,0
106578,29203,169799,137,1461259167278,0
106579,29203,169799,137,1461259169286,0
106580,29203,169799,137,1461259170272,0
106581,29203,169799,137,1461259171268,0
106582,29203,169799,137,1461259172266,0
106583,29203,169799,137,1461259174261,0
106584,29203,169799,138,1461259176256,0
106585,29203,169799,138,1461259177254,0
106586,29203,169799,138,1461259178252,0
106587,29203,169799,139,1461259179249,0
106588,29203,169799,140,1461259181248,0
106589,29203,169799,140,1461259182242,0
106590,29203,169799,141,1461259183241,0
106591,29203,169799,141,1461259184241,0
106592,29203,169799,142,1461259186232,0
106593,29203,169799,142,1461259188230,0
106594,29203,169799,143,1461259189225,0
106595,29203,169799,143,1461259190222,0
106596,29203,169799,143,1461259191221,0
106597,29203,169799,144,1461259192219,0
106598,29203,169799,144,1461259193214,0
106599,29203,169799,144,1461259194212,0
106600,29203,169799,144,1461259195210,0
106601,29203,169799,144,1461259196208,0
106602,29203,169799,145,1461259197204,0
106603,29203,169799,145,1461259199202,0
106604,29203,169799,145,1461259200200,0
106605,29203,169799,145,1461259203192,0
106606,29203,169799,146,1461259205186,0
106607,29203,169799,146,1461259206180,0
106608,29203,169799,146,1461259207181,0
106609,29203,169799,146,1461259208182,0
106610,29203,169799,146,1461259211173,0
106611,29203,169799,146,1461259212169,0
106612,29203,169799,146,1461259213165,0
106613,29203,169799,147,1461259214162,0
106614,29203,169799,147,1461259215161,0
106615,29203,169799,147,1461259217156,0
106616,29203,169799,147,1461259219152,0
106617,29203,169799,147,1461259220147,0
106618,29203,169799,147,1461259222146,0
106619,29203,169799,147,1461259222155,0
106620,29203,169799,147,1461259224155,0
106621,29203,169799,147,1461259227129,0
106622,29203,169799,146,1461259228126,0
106623,29203,169799,146,1461259230125,0
106624,29203,169799,146,1461259231121,0
106625,29203,169799,146,1461259232118,0
106626,29203,169799,147,1461259233115,0
106627,29203,169799,146,1461259236106,0
106628,29203,169799,146,1461259237105,0
106629,29203,169799,146,1461259239101,0
106630,29203,169799,147,1461259241094,0
106631,29203,169799,146,1461259242098,0
106632,29203,169799,146,1461259243089,0
106633,29203,169799,146,1461259244091,0
106634,29203,169799,146,1461259245085,0
106635,29203,169799,146,1461259246082,0
106636,29203,169799,146,1461259247082,0
106637,29203,169799,145,1461259248080,0
106638,29203,169799,146,1461259250073,0
106639,29203,169799,146,1461259252067,0
106640,29203,169799,146,1461259252080,0
106641,29203,169799,146,1461259253065,0
106642,29203,169799,146,1461259254062,0
106643,29203,169799,146,1461259255062,0
106644,29203,169799,146,1461259256059,0
106645,29203,169799,145,1461259258060,0
106646,29203,169799,145,1461259259049,0
106647,29203,169799,145,1461259260047,0
106648,29203,169799,145,1461259261044,0
106649,29203,169799,144,1461259262041,0
106650,29203,169799,144,1461259263044,0
106651,29203,169799,144,1461259264053,0
106652,29203,169799,144,1461259265043,0
106653,29203,169799,143,1461259266031,0
106654,29203,169799,143,1461259267029,0
106655,29203,169799,143,1461259268028,0
106656,29203,169799,143,1461259270028,0
106657,29203,169799,143,1461259271024,0
106658,29203,169799,143,1461259273015,0
106659,29203,169799,143,1461259276014,0
106660,29203,169799,143,1461259277004,0
106661,29203,169799,143,1461259278001,0
106662,29203,169799,143,1461259279002,0
106663,29203,169799,143,1461259280000,0
106664,29203,169799,143,1461259280994,0
106665,29203,169799,143,1461259282994,0
106666,29203,169799,143,1461259283988,0
106667,29203,169799,142,1461259284985,0
106668,29203,169799,142,1461259285982,0
106669,29203,169799,142,1461259287980,0
106670,29203,169799,142,1461259288974,0
106671,29203,169799,142,1461259289972,0
106672,29203,169799,142,1461259290969,0
106673,29203,169799,142,1461259292966,0
106674,29203,169799,142,1461259292983,0
106675,29203,169799,142,1461259293962,0
106676,29203,169799,143,1461259295957,0
106677,29203,169799,143,1461259296955,0
106678,29203,169799,143,1461259300953,0
106679,29203,169799,144,1461259301942,0
106680,29203,169799,144,1461259303940,0
106681,29203,169799,143,1461259304935,0
106682,29203,169799,144,1461259306935,0
106683,29203,169799,144,1461259308923,0
106684,29203,169799,144,1461259309928,0
106685,29203,169799,144,1461259311920,0
106686,29203,169799,144,1461259312914,0
106687,29203,169799,144,1461259313910,0
106688,29203,169799,143,1461259315914,0
106689,29203,169799,143,1461259317910,0
106690,29203,169799,143,1461259318900,0
106691,29203,169799,142,1461259319898,0
106692,29203,169799,142,1461259321907,0
106693,29203,169799,142,1461259322889,0
106694,29203,169799,142,1461259323887,0
106695,29203,169799,142,1461259324884,0
106696,29203,169799,142,1461259325903,0
106697,29203,169799,141,1461259327886,0
106698,29203,169799,141,1461259328873,0
106699,29203,169799,142,1461259330871,0
106700,29203,169799,143,1461259331867,0
106701,29203,169799,143,1461259332864,0
106702,29203,169799,143,1461259333862,0
106703,29203,169799,143,1461259334861,0
106704,29203,169799,143,1461259335859,0
106705,29203,169799,142,1461259337855,0
106706,29203,169799,142,1461259338849,0
106707,29203,169799,142,1461259339848,0
106708,29203,169799,142,1461259340847,0
106709,29203,169799,142,1461259341842,0
106710,29203,169799,142,1461259343844,0
106711,29203,169799,142,1461259344834,0
106712,29203,169799,142,1461259345832,0
106713,29203,169799,141,1461259346830,0
106714,29203,169799,141,1461259347827,0
106715,29203,169799,141,1461259348826,0
106716,29203,169799,141,1461259349822,0
106717,29203,169799,141,1461259351819,0
106718,29203,169799,141,1461259351829,0
106719,29203,169799,141,1461259352814,0
106720,29203,169799,141,1461259354809,0
106721,29203,169799,141,1461259354820,0
106722,29203,169799,141,1461259355807,0
106723,29203,169799,141,1461259357808,0
106724,29203,169799,141,1461259359802,0
106725,29203,169799,141,1461259360792,0
106726,29203,169799,142,1461259362791,0
106727,29203,169799,142,1461259363787,0
106728,29203,169799,142,1461259364785,0
106729,29203,169799,142,1461259365801,0
106730,29203,169799,142,1461259367779,0
106731,29203,169799,143,1461259367789,0
106732,29203,169799,142,1461259368774,0
106733,29203,169799,143,1461259369772,0
106734,29203,169799,143,1461259370770,0
106735,29203,169799,143,1461259371767,0
106736,29203,169799,143,1461259372764,0
106737,29203,169799,143,1461259373762,0
106738,29203,169799,142,1461259375767,0
106739,29203,169799,142,1461259376754,0
106740,29203,169799,142,1461259378751,0
106741,29203,169799,142,1461259379747,0
106742,29203,169799,143,1461259380744,0
106743,29203,169799,143,1461259381742,0
106744,29203,169799,143,1461259382742,0
106745,29203,169799,143,1461259383737,0
106746,29203,169799,144,1461259384734,0
106747,29203,169799,144,1461259386728,0
106748,29203,169799,144,1461259387729,0
106749,29203,169799,145,1461259388724,0
106750,29203,169799,145,1461259389722,0
106751,29203,169799,144,1461259390720,0
106752,29203,169799,145,1461259391719,0
106753,29203,169799,145,1461259392714,0
106754,29203,169799,144,1461259393712,0
106755,29203,169799,144,1461259394710,0
106756,29203,169799,144,1461259396706,0
106757,29203,169799,144,1461259397702,0
106758,29203,169799,144,1461259399704,0
106759,29203,169799,144,1461259400694,0
106760,29203,169799,144,1461259402691,0
106761,29203,169799,145,1461259403692,0
106762,29203,169799,145,1461259404684,0
106763,29203,169799,145,1461259405682,0
106764,29203,169799,146,1461259408705,0
106765,29203,169799,146,1461259409672,0
106766,29203,169799,146,1461259411667,0
106767,29203,169799,147,1461259411689,0
106768,29203,169799,147,1461259412664,0
106769,29203,169799,147,1461259413661,0
106770,29203,169799,147,1461259414661,0
106771,29203,169799,147,1461259415659,0
106772,29203,169799,147,1461259416654,0
106773,29203,169799,147,1461259417652,0
106774,29203,169799,147,1461259418649,0
106775,29203,169799,147,1461259420646,0
106776,29203,169799,147,1461259421641,0
106777,29203,169799,146,1461259423645,0
106778,29203,169799,146,1461259426631,0
106779,29203,169799,146,1461259428626,0
106780,29203,169799,146,1461259431626,0
106781,29203,169799,146,1461259433610,0
106782,29203,169799,146,1461259434608,0
106783,29203,169799,146,1461259435607,0
106784,29203,169799,145,1461259436603,0
106785,29203,169799,146,1461259437600,0
106786,29203,169799,146,1461259439599,0
106787,29203,169799,146,1461259441594,0
106788,29203,169799,146,1461259442591,0
106789,29203,169799,146,1461259444585,0
106790,29203,169799,146,1461259445580,0
106791,29203,169799,146,1461259446581,0
106792,29203,169799,147,1461259447579,0
106793,29203,169799,147,1461259449570,0
106794,29203,169799,147,1461259450568,0
106795,29203,169799,147,1461259451565,0
106796,29203,169799,147,1461259452563,0
106797,29203,169799,148,1461259453561,0
106798,29203,169799,148,1461259454559,0
106799,29203,169799,148,1461259455555,0
106800,29203,169799,148,1461259457550,0
106801,29203,169799,147,1461259459546,0
106802,29203,169799,147,1461259460543,0
106803,29203,169799,146,1461259462538,0
106804,29203,169799,146,1461259463535,0
106805,29203,169799,145,1461259465530,0
106806,29203,169799,145,1461259465532,0
106807,29203,169799,144,1461259466528,0
106808,29203,169799,144,1461259467526,0
106809,29203,169799,143,1461259468523,0
106810,29203,169799,143,1461259470518,0
106811,29203,169799,142,1461259470521,0
106812,29203,169799,142,1461259473511,0
106813,29203,169799,142,1461259474508,0
106814,29203,169799,142,1461259475505,0
106815,29203,169799,143,1461259476503,0
106816,29203,169799,143,1461259477523,0
106817,29203,169799,143,1461259479495,0
106818,29203,169799,143,1461259480493,0
106819,29203,169799,143,1461259481490,0
106820,29203,169799,143,1461259482487,0
106821,29203,169799,144,1461259483486,0
106822,29203,169799,144,1461259484483,0
106823,29203,169799,144,1461259485481,0
106824,29203,169799,144,1461259486480,0
106825,29203,169799,144,1461259487489,0
106826,29203,169799,145,1461259488480,0
106827,29203,169799,145,1461259489471,0
106828,29203,169799,146,1461259490470,0
106829,29203,169799,146,1461259491466,0
106830,29203,169799,146,1461259492466,0
106831,29203,169799,146,1461259493466,0
106832,29203,169799,147,1461259494462,0
106833,29203,169799,147,1461259496454,0
106834,29203,169799,146,1461259498455,0
106835,29203,169799,146,1461259499447,0
106836,29203,169799,146,1461259500444,0
106837,29203,169799,146,1461259501440,0
106838,29203,169799,145,1461259503437,0
106839,29203,169799,145,1461259504434,0
106840,29203,169799,144,1461259507426,0
106841,29203,169799,144,1461259508429,0
106842,29203,169799,144,1461259509422,0
106843,29203,169799,144,1461259511421,0
106844,29203,169799,143,1461259512423,0
106845,29203,169799,143,1461259513414,0
106846,29203,169799,143,1461259514409,0
106847,29203,169799,142,1461259516406,0
106848,29203,169799,142,1461259516429,0
106849,29203,169799,142,1461259517412,0
106850,29203,169799,142,1461259519411,0
106851,29203,169799,141,1461259521390,0
106852,29203,169799,141,1461259522392,0
106853,29203,169799,140,1461259524387,0
106854,29203,169799,141,1461259525382,0
106855,29203,169799,141,1461259526379,0
106856,29203,169799,141,1461259527377,0
106857,29203,169799,141,1461259528374,0
106858,29203,169799,141,1461259529372,0
106859,29203,169799,141,1461259531378,0
106860,29203,169799,141,1461259532384,0
106861,29203,169799,141,1461259534363,0
106862,29203,169799,141,1461259535357,0
106863,29203,169799,141,1461259536352,0
106864,29203,169799,141,1461259537350,0
106865,29203,169799,141,1461259538349,0
106866,29203,169799,141,1461259539347,0
106867,29203,169799,140,1461259540344,0
106868,29203,169799,141,1461259541342,0
106869,29203,169799,141,1461259542341,0
106870,29203,169799,141,1461259543344,0
106871,29203,169800,140,1461259548332,0
106872,29203,169800,141,1461259549320,0
106873,29203,169800,141,1461259551333,0
106874,29203,169800,140,1461259553322,0
106875,29203,169800,139,1461259554309,0
106876,29203,169800,138,1461259555306,0
106877,29203,169800,137,1461259556303,0
106878,29203,169800,136,1461259557303,0
106879,29203,169800,135,1461259558308,0
106880,29203,169800,134,1461259559297,0
